discount,img,platform,price,time,title
-48%,https://s3.gaming-cdn.com/images/products/8645/380x218/assassin-s-creed-valhalla-wrath-of-the-druids-pc-game-ubisoft-connect-europe-cover.jpg?v=1666177563,None,12.99€,20/10/2022 ::16:11:50,Assassin’s Creed Valhalla: Wrath of the Druids
-70%,https://s3.gaming-cdn.com/images/products/863/380x218/rayman-origins-pc-game-ubisoft-connect-europe-cover.jpg?v=1647344660,None,3.04€,20/10/2022 ::16:11:50,Rayman Origins
-79%,https://s2.gaming-cdn.com/images/products/8548/380x218/might-and-magic-x-legacy-deluxe-edition-deluxe-edition-pc-game-ubisoft-connect-cover.jpg?v=1650622239,None,6.43€,20/10/2022 ::16:11:50,Might & Magic X - Legacy Deluxe Edition
-74%,https://s1.gaming-cdn.com/images/products/8547/380x218/game-uplay-for-honor-year-1-heroes-bundle-cover.jpg?v=1616671883,None,7.75€,20/10/2022 ::16:11:50,For Honor Year 1 Heroes Bundle
-53%,https://s2.gaming-cdn.com/images/products/823/380x218/tom-clancy-s-splinter-cell-conviction-pc-game-ubisoft-connect-cover.jpg?v=1647956449,None,6.99€,20/10/2022 ::16:11:50,Tom Clancy's Splinter Cell: Conviction
-61%,https://s1.gaming-cdn.com/images/products/8019/380x218/immortals-fenyx-rising-a-new-god-pc-game-ubisoft-connect-cover.jpg?v=1666177476,None,5.89€,20/10/2022 ::16:11:50,Immortals: Fenyx Rising A New God
-80%,https://s2.gaming-cdn.com/images/products/7957/380x218/south-park-the-fractured-but-whole-gold-edition-gold-edition-pc-game-ubisoft-connect-europe-cover.jpg?v=1649249871,None,18.38€,20/10/2022 ::16:11:50,South Park: The Fractured But Whole - Gold Edition
-60%,https://s2.gaming-cdn.com/images/products/793/380x218/assassin-s-creed-chronicles-china-pc-game-ubisoft-connect-cover.jpg?v=1647335986,None,3.99€,20/10/2022 ::16:11:50,Assassin's Creed Chronicles: China
-55%,https://s2.gaming-cdn.com/images/products/7831/380x218/assassin-s-creed-valhalla-season-pass-pc-game-ubisoft-connect-europe-cover.jpg?v=1666177438,None,17.99€,20/10/2022 ::16:11:50,Assassin's Creed Valhalla - Season Pass
-59%,https://s1.gaming-cdn.com/images/products/7581/380x218/scott-pilgrim-vs-the-world-the-game-complete-edition-complete-edition-pc-game-ubisoft-connect-cover.jpg?v=1650883004,None,11.97€,20/10/2022 ::16:11:50,Scott Pilgrim vs. The World: The Game – Complete Edition
-20%,https://s3.gaming-cdn.com/images/products/7577/380x218/riders-republic-pc-game-ubisoft-connect-cover.jpg?v=1657805393,None,47.99€,20/10/2022 ::16:11:50,Riders Republic
,https://s3.gaming-cdn.com/images/products/7436/380x218/tom-clancy-s-splinter-cell-conviction-deluxe-edition-deluxe-edition-pc-game-ubisoft-connect-cover.jpg?v=1647956407,None,15.37€,20/10/2022 ::16:11:50,Tom Clancy's Splinter Cell: Conviction Deluxe Edition
-58%,https://s3.gaming-cdn.com/images/products/7322/380x218/ghost-recon-future-soldier-signature-edition-signature-edition-pc-game-ubisoft-connect-cover.jpg?v=1648558332,None,7.89€,20/10/2022 ::16:11:50,Ghost Recon Future Soldier Signature Edition
-70%,https://s2.gaming-cdn.com/images/products/6913/380x218/assassin-s-creed-valhalla-gold-edition-gold-edition-pc-game-ubisoft-connect-europe-cover.jpg?v=1650613637,None,29.99€,20/10/2022 ::16:11:50,Assassin’s Creed Valhalla Gold Edition
-62%,https://s1.gaming-cdn.com/images/products/6912/380x218/assassin-s-creed-valhalla-ultimate-edition-ultimate-edition-pc-game-ubisoft-connect-europe-cover.jpg?v=1650613604,None,45.99€,20/10/2022 ::16:11:50,Assassin’s Creed Valhalla Ultimate Edition
-18%,https://s1.gaming-cdn.com/images/products/66/380x218/ghost-recon-future-soldier-pc-game-ubisoft-connect-cover.jpg?v=1663144134,None,12.30€,20/10/2022 ::16:11:50,Ghost Recon: Future Soldier
-50%,https://s2.gaming-cdn.com/images/products/640/380x218/assassin-s-creed-unity-chemical-revolution-pc-game-ubisoft-connect-cover.jpg?v=1666174352,None,2.50€,20/10/2022 ::16:11:50,Assassin's Creed: Unity: Chemical Revolution
,https://s3.gaming-cdn.com/images/products/6191/380x218/tom-clancy-s-rainbow-six-siege-year-5-pass-pc-game-ubisoft-connect-cover.jpg?v=1649329235,None,24.93€,20/10/2022 ::16:11:50,Tom Clancy's Rainbow Six Siege Year 5 Pass
,https://s1.gaming-cdn.com/images/products/5919/380x218/anno-1800-the-passage-pc-game-ubisoft-connect-europe-cover.jpg?v=1666177305,None,,20/10/2022 ::16:11:50,Anno 1800: The Passage
-47%,https://s2.gaming-cdn.com/images/products/58/380x218/anno-2070-deep-ocean-pc-game-ubisoft-connect-cover.jpg?v=1666174789,None,5.25€,20/10/2022 ::16:11:50,Anno 2070: Deep Ocean
-82%,https://s1.gaming-cdn.com/images/products/5778/380x218/far-cry-primal-digital-apex-edition-digital-apex-edition-pc-game-ubisoft-connect-cover.jpg?v=1652435166,None,9.99€,20/10/2022 ::16:11:50,Far Cry Primal Digital Apex Edition
-63%,https://s2.gaming-cdn.com/images/products/568/380x218/game-uplay-assassins-creed-unity-season-pass-cover.jpg?v=1608049517,None,14.84€,20/10/2022 ::16:11:50,Assassin's Creed: Unity Season Pass
-72%,https://s1.gaming-cdn.com/images/products/5664/380x218/for-honor-year-3-pass-pc-game-ubisoft-connect-cover.jpg?v=1644794771,None,8.50€,20/10/2022 ::16:11:50,For Honor Year 3 Pass
-80%,https://s2.gaming-cdn.com/images/products/541/380x218/assassin-s-creed-the-american-saga-pc-game-ubisoft-connect-cover.jpg?v=1651486374,None,12.29€,20/10/2022 ::16:11:50,Assassin's Creed: The American Saga
-74%,https://s3.gaming-cdn.com/images/products/5303/380x218/assassin-s-creed-odyssey-gold-edition-gold-edition-pc-game-ubisoft-connect-europe-cover.jpg?v=1657267622,None,25.61€,20/10/2022 ::16:11:50,Assassin's Creed Odyssey Gold Edition
-65%,https://s3.gaming-cdn.com/images/products/524/380x218/might-and-magic-heroes-vi-pc-game-ubisoft-connect-cover.jpg?v=1648729454,None,6.99€,20/10/2022 ::16:11:50,Might & Magic: Heroes VI
-77%,https://s2.gaming-cdn.com/images/products/523/380x218/might-and-magic-heroes-vi-danse-macabre-pc-game-ubisoft-connect-cover.jpg?v=1666174400,None,2.25€,20/10/2022 ::16:11:50,Might & Magic: Heroes VI - Danse Macabre
-71%,https://s2.gaming-cdn.com/images/products/4900/380x218/tom-clancy-s-splinter-cell-blacklist-deluxe-edition-deluxe-edition-pc-game-ubisoft-connect-europe-cover.jpg?v=1655298346,None,8.75€,20/10/2022 ::16:11:50,Tom Clancy’s Splinter Cell Blacklist Deluxe Edition
-15%,https://s1.gaming-cdn.com/images/products/4899/380x218/watch-dogs-deluxe-edition-deluxe-edition-pc-game-ubisoft-connect-cover.jpg?v=1649930238,None,25.41€,20/10/2022 ::16:11:50,Watch Dogs Deluxe Edition
-55%,https://s3.gaming-cdn.com/images/products/4889/380x218/assassin-s-creed-brotherhood-deluxe-edition-deluxe-edition-pc-game-ubisoft-connect-cover.jpg?v=1649773073,None,8.99€,20/10/2022 ::16:11:50,Assassin's Creed: Brotherhood Deluxe Edition
-24%,https://s1.gaming-cdn.com/images/products/4869/380x218/rainbow-six-extraction-pc-game-ubisoft-connect-europe-cover.jpg?v=1649165371,None,30.50€,20/10/2022 ::16:11:50,Rainbow Six Extraction
,https://s3.gaming-cdn.com/images/products/4832/380x218/roller-champions-pc-game-ubisoft-connect-cover.jpg?v=1653657913,None,,20/10/2022 ::16:11:50,Roller Champions
-60%,https://s2.gaming-cdn.com/images/products/4642/380x218/heroes-of-might-magic-v-pc-game-ubisoft-connect-cover.jpg?v=1644918455,None,2.99€,20/10/2022 ::16:11:50,Heroes of Might & Magic V
-70%,https://s1.gaming-cdn.com/images/products/4638/380x218/the-crew-2-deluxe-edition-deluxe-edition-pc-game-ubisoft-connect-europe-cover.jpg?v=1657277219,None,15.20€,20/10/2022 ::16:11:50,The Crew 2 Deluxe Edition
-50%,https://s1.gaming-cdn.com/images/products/4542/380x218/assassin-s-creed-chronicles-russia-pc-game-ubisoft-connect-cover.jpg?v=1648031216,None,4.99€,20/10/2022 ::16:11:50,Assassin's Creed Chronicles: Russia
-65%,https://s2.gaming-cdn.com/images/products/4501/380x218/starlink-battle-for-atlas-pc-game-ubisoft-connect-cover.jpg?v=1648120946,None,13.99€,20/10/2022 ::16:11:50,Starlink: Battle for Atlas
,https://s3.gaming-cdn.com/images/products/4496/380x218/the-division-2-year-1-pass-pc-game-ubisoft-connect-cover.jpg?v=1666177061,None,,20/10/2022 ::16:11:50,The Division 2 - Year 1 Pass
-73%,https://s3.gaming-cdn.com/images/products/4430/380x218/steep-x-games-pass-pc-game-ubisoft-connect-cover.jpg?v=1665141225,None,3.99€,20/10/2022 ::16:11:50,Steep X-Games Pass
-25%,https://s1.gaming-cdn.com/images/products/4302/380x218/the-division-2-ultimate-edition-ultimate-edition-pc-game-ubisoft-connect-europe-cover.jpg?v=1652373561,None,89.98€,20/10/2022 ::16:11:50,The Division 2 Ultimate Edition
-7%,https://s3.gaming-cdn.com/images/products/4295/380x218/the-settlers-7-history-edition-pc-game-ubisoft-connect-europe-cover.jpg?v=1651050615,None,13.99€,20/10/2022 ::16:11:50,The Settlers 7 - History Edition
-46%,https://s1.gaming-cdn.com/images/products/4293/380x218/assassin-s-creed-ezio-trilogy-pc-game-ubisoft-connect-cover.jpg?v=1650450383,None,16.21€,20/10/2022 ::16:11:50,Assassin's Creed Ezio Trilogy
